DTYYYYMMDD,Open,High,Low,Close,Vol
20140328,1.20771,1.20989,1.20759,1.20972,4459.0
20140329,1.20972,1.21016,1.20875,1.20941,3318.0
20140330,1.20942,1.20948,1.20781,1.20812,3273.0
20140331,1.20811,1.20868,1.20792,1.20864,2320.0
20140401,1.20864,1.20975,1.20856,1.20936,3075.0
20140402,1.20935,1.2111,1.20815,1.21083,3637.0
20140403,1.21083,1.21112,1.20892,1.20905,5269.0
20140404,1.20907,1.20907,1.20511,1.20699,6215.0
20140405,1.20698,1.2075,1.20535,1.20609,5202.0
20140406,1.20609,1.20727,1.20464,1.20602,5955.0
20140407,1.20604,1.20626,1.20294,1.20364,4812.0
20140408,1.20363,1.20449,1.20241,1.20274,5764.0
20140409,1.20275,1.20332,1.20193,1.20224,7367.0
20140410,1.20223,1.2027,1.20014,1.20196,7814.0
20140411,1.20194,1.20468,1.20126,1.20196,9438.0
20140412,1.20197,1.2031,1.20135,1.2029,6282.0
20140413,1.2029,1.20307,1.20072,1.20125,4301.0
20140414,1.20124,1.20323,1.20101,1.20295,4124.0
20140415,1.20295,1.20352,1.20189,1.20289,3810.0
20140416,1.20291,1.20314,1.20213,1.20262,2875.0
20140417,1.20262,1.20316,1.20243,1.20299,656.0
20140418,1.20262,1.20262,1.20144,1.20187,154.0
20140419,1.20187,1.20291,1.20169,1.2025,881.0
20140420,1.2025,1.20295,1.20064,1.2019,5613.0
20140421,1.2019,1.203,1.20154,1.20258,6465.0
20140422,1.2026,1.2026,1.20092,1.20094,3800.0
20140423,1.20095,1.2015,1.20013,1.20044,3933.0
20140424,1.20045,1.20236,1.20041,1.20234,4090.0
20140425,1.20235,1.2028,1.20203,1.20244,3692.0
20140426,1.20243,1.20384,1.20221,1.20316,3845.0
20140427,1.2031,1.20533,1.20242,1.20437,6168.0
20140428,1.20437,1.20528,1.20189,1.20202,6602.0
20140429,1.20202,1.20331,1.20165,1.20286,6974.0
20140430,1.20287,1.20615,1.20255,1.20606,7065.0
20140501,1.20607,1.20894,1.20584,1.20758,7237.0
20140502,1.20759,1.20952,1.20742,1.20868,9043.0
20140503,1.20869,1.20992,1.20723,1.20831,7468.0
20140504,1.20832,1.21251,1.20784,1.21074,9819.0
20140505,1.21073,1.21156,1.20297,1.20344,14166.0
20140506,1.20346,1.20394,1.20212,1.20309,8858.0
20140507,1.20308,1.20447,1.20226,1.2043,6634.0
20140508,1.2043,1.20534,1.20252,1.20253,6502.0
20140509,1.20254,1.20352,1.20214,1.20262,4450.0
20140510,1.20261,1.20268,1.20156,1.20157,3375.0
20140511,1.20157,1.20207,1.20156,1.20179,864.0
20140512,1.20159,1.20169,1.20112,1.20117,2994.0
20140513,1.20117,1.20304,1.20114,1.20262,1606.0
20140514,1.20263,1.20421,1.20263,1.2039,2649.0
20140515,1.20391,1.20497,1.20364,1.20391,3930.0
20140516,1.20388,1.20446,1.20374,1.20376,2319.0
20140517,1.20374,1.20387,1.20319,1.20361,2259.0
20140518,1.20362,1.20367,1.20267,1.20352,1970.0
20140519,1.20353,1.20415,1.20307,1.20367,2788.0
20140520,1.20367,1.20398,1.20214,1.20255,2907.0
20140521,1.20255,1.20336,1.20135,1.20328,3774.0
20140522,1.20329,1.20472,1.20286,1.20367,6315.0
20140523,1.20367,1.20624,1.20367,1.20543,7294.0
20140524,1.20544,1.20544,1.20257,1.2034,6708.0
20140525,1.20339,1.20361,1.20209,1.20283,5985.0
20140526,1.20282,1.20361,1.20187,1.20338,6038.0
20140527,1.20338,1.20585,1.20217,1.20486,10375.0
20140528,1.20487,1.20775,1.2032,1.20418,12370.0
20140529,1.20419,1.20687,1.20217,1.20535,14188.0
20140530,1.20536,1.20686,1.2047,1.2057,8959.0
20140531,1.2057,1.20749,1.20497,1.20673,5953.0
20140601,1.20673,1.20701,1.20558,1.20663,4481.0
20140602,1.20663,1.20732,1.2061,1.207,4419.0
20140603,1.20701,1.20702,1.2059,1.20654,5456.0
20140604,1.20654,1.20712,1.20533,1.20538,1082.0
20140605,1.20535,1.20535,1.20406,1.20491,210.0
20140606,1.20491,1.20561,1.20473,1.20535,881.0
20140607,1.20535,1.20653,1.20509,1.20649,3255.0
20140608,1.20647,1.20658,1.20506,1.2058,4086.0
20140609,1.20581,1.20581,1.20401,1.20487,2626.0
20140610,1.20488,1.2054,1.20431,1.20448,2642.0
20140611,1.20448,1.20448,1.20374,1.20437,3100.0
20140612,1.20437,1.20546,1.20419,1.20424,3659.0
20140613,1.20424,1.20526,1.2037,1.20438,4306.0
20140614,1.20437,1.20705,1.20276,1.20662,4941.0
20140615,1.20661,1.20739,1.20487,1.20552,8508.0
20140616,1.20552,1.2056,1.20263,1.20307,7937.0
20140617,1.20307,1.20576,1.20286,1.2046,7184.0
20140618,1.20461,1.20646,1.20328,1.20377,8441.0
20140619,1.20376,1.20538,1.20291,1.20319,8349.0
20140620,1.20318,1.20547,1.20088,1.20513,9555.0
20140621,1.20513,1.21068,1.20489,1.20751,15538.0
20140622,1.2075,1.20787,1.20151,1.20281,19258.0
20140623,1.20281,1.20803,1.20245,1.20747,11283.0
20140624,1.20746,1.2099,1.20682,1.20972,9056.0
20140625,1.20975,1.20987,1.20661,1.20663,12599.0
20140626,1.20662,1.20802,1.20587,1.2063,8198.0
20140627,1.20629,1.20884,1.20622,1.20877,6407.0
20140628,1.20886,1.20987,1.20834,1.20916,2160.0
20140629,1.20854,1.20854,1.20755,1.20813,48.0
20140630,1.20801,1.20953,1.20766,1.2084,100.0
20140701,1.20841,1.20842,1.20581,1.20656,11.0
20140702,1.20707,1.20724,1.20694,1.20724,21.0
20140703,1.20726,1.2074,1.207,1.207,21.0
20140704,1.2069,1.20706,1.20684,1.20697,11.0
20140705,1.20698,1.20699,1.20628,1.20699,671.0
20140706,1.2069,1.20705,1.20564,1.2059,1493.0
20140707,1.2059,1.20757,1.2042,1.2042,3010.0
20140708,1.2045,1.20563,1.20408,1.20438,4642.0
20140709,1.20436,1.20532,1.20436,1.20499,2278.0
20140710,1.205,1.20515,1.20485,1.205,982.0
20140711,1.20501,1.2052,1.20491,1.20501,1101.0
20140712,1.205,1.20512,1.20493,1.20495,898.0
20140713,1.20493,1.20516,1.2049,1.20494,847.0
20140714,1.20494,1.2051,1.20416,1.20428,1151.0
20140715,1.20428,1.2046,1.20323,1.20454,3122.0
20140716,1.20454,1.20459,1.20425,1.20449,223.0
20140717,1.20449,1.20452,1.20412,1.20442,468.0
20140718,1.20415,1.20446,1.20411,1.20434,220.0
20140719,1.20437,1.20483,1.20414,1.2046,108.0
20140720,1.20459,1.20473,1.20421,1.20456,121.0
20140721,1.20443,1.20456,1.20404,1.20439,127.0
20140722,1.20437,1.20725,1.20429,1.20617,2818.0
20140723,1.20617,1.20643,1.20473,1.20532,4323.0
20140724,1.20531,1.20553,1.20339,1.205,10138.0
20140725,1.20499,1.20829,1.20486,1.20776,6676.0
20140726,1.20776,1.20837,1.20693,1.20729,4968.0
20140727,1.20728,1.20835,1.20707,1.20717,3493.0
20140728,1.20716,1.2076,1.20618,1.20684,5124.0
20140729,1.20684,1.20735,1.20566,1.20619,6040.0
20140730,1.20617,1.20781,1.2021,1.20274,9370.0
20140731,1.20274,1.20313,1.19107,1.19114,17763.0
20140801,1.19112,1.19437,1.18994,1.19228,14388.0
20140802,1.19229,1.19349,1.19042,1.19082,9560.0
20140803,1.19081,1.19442,1.19058,1.19303,6774.0
20140804,1.19302,1.19732,1.19228,1.19548,8951.0
20140805,1.19547,1.20091,1.1947,1.19921,10903.0
20140806,1.19919,1.20563,1.19825,1.20289,13071.0
20140807,1.2029,1.2036,1.20023,1.2008,16290.0
20140808,1.2008,1.20107,1.19554,1.19678,11685.0
20140809,1.19677,1.19785,1.19518,1.19636,8283.0
20140810,1.19635,1.19868,1.19611,1.19787,7051.0
20140811,1.19786,1.19839,1.19733,1.19829,5838.0
20140812,1.1983,1.19906,1.19694,1.19719,5867.0
20140813,1.19719,1.19726,1.19639,1.19657,1540.0
20140814,1.19641,1.19665,1.19581,1.19633,2316.0
20140815,1.19632,1.19719,1.19566,1.1965,1915.0
20140816,1.1965,1.19936,1.19643,1.19887,5333.0
20140817,1.19887,1.19954,1.19822,1.1993,7418.0
20140818,1.19929,1.20002,1.19825,1.19835,4815.0
20140819,1.19834,1.19897,1.19834,1.19879,2876.0
20140820,1.1988,1.19944,1.19815,1.19907,3364.0
20140821,1.19906,1.19991,1.19776,1.19833,5756.0
20140822,1.19833,1.199,1.19703,1.19854,6473.0
20140823,1.19852,1.20396,1.19829,1.20253,10778.0
20140824,1.20253,1.20854,1.20241,1.20437,15705.0
20140825,1.20432,1.20761,1.20377,1.20591,10650.0
20140826,1.20592,1.2081,1.20511,1.20665,9216.0
20140827,1.20664,1.20867,1.20372,1.20535,7537.0
20140828,1.20535,1.20618,1.20339,1.20479,7570.0
20140829,1.2048,1.20638,1.20284,1.20553,10346.0
20140830,1.20552,1.20726,1.20383,1.20613,13090.0
20140831,1.20608,1.20679,1.20125,1.2044,20923.0
20140901,1.20441,1.20594,1.20182,1.20594,11758.0
20140902,1.20598,1.20756,1.20556,1.20647,7701.0
20140903,1.20648,1.20719,1.20569,1.20593,6521.0
20140904,1.20571,1.20678,1.20399,1.20587,14516.0
20140905,1.20587,1.20663,1.20538,1.20579,7857.0
20140906,1.20579,1.20583,1.20538,1.20566,1481.0
20140907,1.20559,1.20572,1.20514,1.20562,366.0
20140908,1.20566,1.20596,1.20518,1.20551,1181.0
20140909,1.20551,1.20767,1.20497,1.20721,5744.0
20140910,1.20722,1.20764,1.20601,1.20621,7100.0
20140911,1.20621,1.20623,1.20429,1.20475,6350.0
20140912,1.20475,1.20496,1.20342,1.20355,4904.0
20140913,1.20354,1.20403,1.20314,1.2037,4360.0
20140914,1.2037,1.20403,1.20299,1.20363,4385.0
20140915,1.20364,1.20497,1.20225,1.20225,4855.0
20140916,1.20224,1.2031,1.19989,1.20069,7086.0
20140917,1.20068,1.20265,1.19991,1.20196,11716.0
20140918,1.20195,1.2033,1.20081,1.20295,8825.0
20140919,1.20297,1.20373,1.20185,1.20245,7684.0
20140920,1.20246,1.20278,1.20106,1.20212,6711.0
20140921,1.20214,1.20349,1.19987,1.20009,7188.0
20140922,1.2001,1.2013,1.19163,1.1919,18318.0
20140923,1.19189,1.19274,1.19023,1.19064,18072.0
20140924,1.19063,1.19269,1.18724,1.18801,18197.0
20140925,1.18801,1.19094,1.18773,1.18995,12340.0
20140926,1.18995,1.19185,1.18981,1.19063,7927.0
20140927,1.19064,1.19344,1.1896,1.19283,8770.0
20140928,1.19284,1.19329,1.19162,1.19166,6839.0
20140929,1.19166,1.19182,1.19052,1.19087,6112.0
20140930,1.19087,1.19111,1.19049,1.19068,1280.0
20141001,1.19041,1.19093,1.18863,1.19064,1310.0
20141002,1.19064,1.19122,1.19051,1.19069,2117.0
20141003,1.19069,1.19235,1.19058,1.19231,8402.0
20141004,1.19231,1.19274,1.19108,1.19174,11871.0
20141005,1.19174,1.19295,1.19172,1.1924,9515.0
20141006,1.19241,1.19346,1.19232,1.19276,4557.0
20141007,1.19273,1.19333,1.19205,1.19223,3590.0
20141008,1.19223,1.19241,1.18975,1.19029,6337.0
20141009,1.1903,1.19201,1.19024,1.19056,5049.0
20141010,1.19057,1.19251,1.18846,1.18899,9249.0
20141011,1.189,1.19164,1.18739,1.18858,9930.0
20141012,1.18856,1.1888,1.18528,1.18571,9565.0
20141013,1.18573,1.18674,1.18493,1.18541,7747.0
20141014,1.18541,1.18639,1.18402,1.18463,7692.0
20141015,1.18466,1.18646,1.18441,1.18582,7481.0
20141016,1.18582,1.19287,1.18468,1.19253,21068.0
20141017,1.19253,1.19281,1.18775,1.18964,21052.0
20141018,1.19023,1.20528,1.19023,1.20454,24933.0
20141019,1.20453,1.20665,1.20338,1.20618,14618.0
20141020,1.20618,1.20842,1.20584,1.20838,7944.0
20141021,1.20838,1.20865,1.20695,1.20811,6620.0
20141022,1.20812,1.20984,1.20807,1.20958,4277.0
20141023,1.20957,1.20969,1.20874,1.20944,4813.0
20141024,1.20937,1.2097,1.20908,1.20937,1763.0
20141025,1.20773,1.2092,1.20766,1.20856,333.0
20141026,1.20856,1.21188,1.20854,1.21185,2395.0
20141027,1.21184,1.21271,1.20924,1.21078,4900.0
20141028,1.21077,1.2121,1.20977,1.21126,6914.0
20141029,1.21122,1.21354,1.2111,1.2134,5574.0
20141030,1.2134,1.21342,1.21183,1.21214,4308.0
20141031,1.21213,1.21468,1.21208,1.21407,3008.0
20141101,1.21407,1.2157,1.21318,1.21453,3704.0
20141102,1.21455,1.21636,1.21399,1.21464,4865.0
20141103,1.21466,1.2166,1.21244,1.21389,9705.0
20141104,1.21388,1.217,1.21343,1.21558,12392.0
20141105,1.21558,1.21731,1.2151,1.2158,10277.0
20141106,1.21581,1.21588,1.21113,1.21133,8707.0
20141107,1.21136,1.21439,1.21122,1.2143,7845.0
20141108,1.21429,1.21445,1.21297,1.21376,7085.0
20141109,1.21377,1.21874,1.2135,1.21672,11313.0
20141110,1.21672,1.21952,1.21596,1.21865,13698.0
20141111,1.21866,1.22089,1.21691,1.21902,12563.0
20141112,1.21902,1.22054,1.21892,1.22038,9890.0
20141113,1.22039,1.22079,1.21735,1.21939,6857.0
20141114,1.21938,1.22024,1.21751,1.21859,5534.0
20141115,1.21858,1.22036,1.21856,1.22028,5583.0
20141116,1.22027,1.22028,1.21789,1.21793,8365.0
20141117,1.21793,1.21843,1.21769,1.21835,1315.0
20141118,1.21795,1.2181,1.21697,1.21766,252.0
20141119,1.21767,1.21876,1.21741,1.21824,1379.0
20141120,1.21825,1.21967,1.21631,1.2173,4630.0
20141121,1.2173,1.21839,1.21649,1.21789,6645.0
20141122,1.21788,1.2185,1.21557,1.21679,7512.0
20141123,1.2168,1.21752,1.21577,1.21669,6093.0
20141124,1.2167,1.21708,1.21576,1.21591,4035.0
20141125,1.2159,1.21766,1.2157,1.21738,4782.0
20141126,1.21738,1.21742,1.21575,1.217,5828.0
20141127,1.21703,1.21763,1.21387,1.21485,10470.0
20141128,1.21486,1.21751,1.2148,1.21668,10750.0
20141129,1.21668,1.21837,1.21495,1.21827,9100.0
20141130,1.21826,1.21829,1.21648,1.21708,7362.0
20141201,1.21709,1.21757,1.21486,1.21534,6544.0
20141202,1.21535,1.21536,1.21225,1.21263,7735.0
20141203,1.21263,1.21407,1.2109,1.21364,8183.0
20141204,1.21363,1.218,1.21342,1.21546,18542.0
20141205,1.21546,1.21752,1.2136,1.21467,17494.0
20141206,1.21467,1.218,1.21444,1.2152,12937.0
20141207,1.2152,1.2165,1.21439,1.21475,7701.0
20141208,1.21476,1.21608,1.21411,1.21602,5155.0
20141209,1.21603,1.21668,1.21589,1.21627,3709.0
20141210,1.21627,1.21629,1.21473,1.21505,4261.0
20141211,1.21505,1.21537,1.21468,1.21485,1082.0
20141212,1.21482,1.21482,1.21375,1.21436,874.0
20141213,1.21436,1.21546,1.21425,1.21524,790.0
20141214,1.21524,1.21627,1.21509,1.21582,3947.0
20141215,1.21582,1.21582,1.214,1.21493,4523.0
20141216,1.21493,1.21588,1.21465,1.21467,4125.0
20141217,1.21467,1.21543,1.21447,1.2153,3962.0
20141218,1.2153,1.21604,1.21512,1.21581,2737.0
20141219,1.21582,1.21725,1.21565,1.21677,4250.0
20141220,1.21678,1.21731,1.21612,1.21612,3730.0
20141221,1.21615,1.21773,1.2153,1.21561,7117.0
20141222,1.21563,1.21611,1.21249,1.21266,8089.0
20141223,1.21266,1.21543,1.21252,1.21315,8134.0
20141224,1.21314,1.21399,1.21248,1.21347,7062.0
20141225,1.21348,1.21358,1.21163,1.2129,6793.0
20141226,1.21287,1.21302,1.21051,1.21133,7017.0
20141227,1.21132,1.21223,1.21026,1.21053,8404.0
20141228,1.21052,1.21482,1.20994,1.21478,12901.0
20141229,1.21479,1.21528,1.21209,1.21254,11863.0
20141230,1.21257,1.21388,1.21209,1.2122,7357.0
20141231,1.21222,1.21251,1.21129,1.21198,5717.0
20150101,1.21198,1.21492,1.21128,1.21482,8321.0
20150102,1.21483,1.21554,1.21396,1.21539,5970.0
20150103,1.21538,1.21542,1.21437,1.21452,6611.0
20150104,1.21452,1.21506,1.21432,1.2148,1196.0
20150105,1.21453,1.21458,1.213,1.21316,901.0
20150106,1.21319,1.21607,1.21306,1.2157,1583.0
20150107,1.21571,1.21646,1.21488,1.215,4093.0
20150108,1.21502,1.21628,1.21501,1.21575,5161.0
20150109,1.21574,1.21637,1.21515,1.2161,4256.0
20150110,1.21611,1.2166,1.21599,1.21638,2680.0
20150111,1.2164,1.2169,1.21612,1.21665,2028.0
20150112,1.21665,1.21691,1.21522,1.21549,2739.0
20150113,1.21548,1.21564,1.21353,1.21443,3980.0
20150114,1.21444,1.21546,1.21325,1.21472,7959.0
20150115,1.21472,1.21528,1.21337,1.21397,8467.0
20150116,1.21397,1.21812,1.21357,1.21758,8284.0
20150117,1.21758,1.21896,1.21496,1.21777,7719.0
20150118,1.21776,1.21797,1.21532,1.21598,6256.0
20150119,1.21601,1.21682,1.21262,1.21323,8269.0
